file_name,station_name,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,ROItotal,ROIcover
SMA08854_20230709_000000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,922.2333333333333,0.0010821319,4.103099e-05,0.002076311481480343,5.1210289257046675,49.273929595947266,-36.693726,1.2978506088256836,0.0146323405,,0.16426666666666667,308,5.40465235710144,0.16426666666666667,0.077,2.134471718249733,9.194224e-05,7.1417034e-08,4.796499526331268,26.50304964765057,3,49.11655988837198,-43.88344068286706,-47.51454605357757,3.6311053707105074,0.5185211952290021,8.086877116131319e-05,0.005004369418256216,0.0029637809357648814,0.19396613480653235,51.41251843640318,5.265789059756212,302.83414,-0.9752825,0.012513379,0.07635276,0.000955431,2558.528,0.094598286,1.4498116181408676,0.6718548647774163,0.16487973072818324,0.13711717677999696,0.22305229455709713,0.14063021111259338,263.541015625,5.767319202423096,0.004378376800960512,0.08491720071142626,0.02883935572944474,,0.33219452171276015,2.839578866958618,4.207751,3433.19152782221,0.9472760036587715,0.016791248115127316,1.2124133,38,0.7935482257203842
SMA08854_20230709_010000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1381.1833333333334,0.0012662722,4.544882e-06,-0.017827590038821995,3.461291209365024,40.908169746398926,-43.255836,0.33440303802490234,0.006873982,,0.027733333333333332,52,3.877706229686737,0.027733333333333336,0.03540425531914894,0.7837513340448239,4.781747e-05,6.519295e-09,3.4170112353836157,14.571790030486817,5,39.5403903061758,-53.45960944981313,-55.42559141435979,1.965981964546664,0.6545392163270488,8.164985766179189e-05,0.0041715749914496,0.0024923952327281507,0.1805864191745692,17.750840235948047,2.5157451397190203,298.86868,-0.81377625,0.10267184,0.008192529,0.000841142,2571.3445,0.01051183,2.065339249438906,0.25815822180145087,0.14394548887611855,0.12913792117700867,0.2310565635005336,0.1309583861392743,245.416015625,5.516167879104614,0.002149062833511206,0.07419648268398268,0.015609097620795516,0.6748463,0.3330269225795443,3.495985984802246,5.0697713,13763.49350052671,0.9733982551842928,0.13005425823621145,1.2015834,22,0.10703625266808964
SMA08854_20230709_020000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1501.1833333333334,0.00070756144,4.689059e-06,0.001519677036869578,3.1914237663460323,40.17202377319336,-43.656334,0.24407291412353516,0.0065642213,,0.020266666666666665,38,3.411756753921509,0.020266666666666665,0.03474285714285714,0.5836446104589114,4.8629372e-05,6.7471695e-09,3.3956076321201527,14.453363821245679,4,39.68882955055191,-53.311170299924164,-55.027267715934755,1.7160974160105908,0.6556046679583273,8.532096421398627e-05,0.004735909988042852,0.002867394861606254,0.18239069732715651,32.3924140016831,3.5715435812693306,297.25574,-0.8129165,0.103194766,0.008481358,0.00087523175,2566.8945,0.010599641,2.0663448135923055,0.2550300458923932,0.13311714965930546,0.12938090791279158,0.23265741728922093,0.12987030582977588,243.376953125,5.470284819602966,0.0019489561099252936,0.07488151041666667,0.0144033844434063,,0.3330302608665079,3.5014631748199463,5.0765076,13704.639009453176,0.9735742434859276,0.12925569099216958,1.2007573,15,0.07003735325506937
SMA08854_20230709_040000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1587.6,0.0009909737,5.7958755e-06,0.047829199642877455,3.2811165097666883,41.33155345916748,-42.49019,0.13850879669189453,0.007507422,,0.020266666666666665,38,3.823225200176239,0.020266666666666665,0.03474285714285714,0.5836446104589114,5.284162e-05,8.422196e-09,3.4242498081112824,14.769457800335296,6,40.59047263146717,-52.40952747950095,-54.3214174291693,1.9118899496683497,0.65039474018819,7.821307705968561e-05,0.003709328000468415,0.0022639274313391855,0.18924289125328797,48.92424018199728,5.070889871567819,304.28046,-0.81471264,0.102102846,0.010480989,0.0010701388,2573.34,0.013455381,2.038505959407633,0.3158215256899178,0.14429028815368197,0.13797358591248665,0.2193169690501601,0.13883133504535752,260.169921875,5.593765377998352,0.0022720450907150478,0.07849159226190477,0.01671705027028831,,0.33300874731503427,3.4671738147735596,5.043597,12762.910704683365,0.9727783277630806,0.11963858682590332,1.206833,27,0.03449756536819637
SMA08854_20230709_050000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1360.3666666666666,0.0012954976,5.8466953e-06,0.020038598269357083,3.1752620813491106,41.78566932678223,-42.16711,0.1611042022705078,0.007791924,,0.0096,18,3.779982328414917,0.009600000000000001,0.032,0.30016008537886874,5.2694824e-05,8.567716e-09,3.3960222655680843,14.409646325732137,4,40.64053835832521,-52.35946188272196,-54.07070166244526,1.7112397797233,0.6489517675290841,6.430973735116474e-05,0.003302538151020995,0.002115442887598906,0.17888498675329478,15.96625252933047,2.3890324643597256,300.41907,-0.8253885,0.09565719,0.010613506,0.0010152581,2560.52,0.013560426,2.066740770583378,0.25420729693826816,0.13525983088416385,0.13023612593383138,0.211846318036286,0.13089376834311633,245.294921875,5.477570295333862,0.0016154449039487728,0.06671116071428572,0.012024544931260012,,0.33302297320915386,3.4895825386047363,5.0347624,12435.824379118181,0.9730972070246935,0.11457018837757474,1.1991384,15,0.02532600720384205
SMA08854_20230709_060000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1920.55,0.0012214058,8.787109e-06,0.010577984999910516,3.4075929744715148,43.140082359313965,-40.811768,0.3306293487548828,0.009107765,,0.04426666666666667,83,3.9263036847114563,0.04426666666666667,0.04354098360655738,1.0172091782283885,7.63596e-05,1.12277565e-08,3.129144242189755,13.262466842377611,15,42.412119412551164,-50.587880518834126,-52.867871824617495,2.279991305783369,0.707319010268703,0.09424428318403977,0.39500343669093785,0.23227796765665398,0.21530250439231835,9.741899506175614,2.5225496329407053,345.0251,-0.6464409,0.2147414,0.014212768,0.0030520696,2619.17675,0.023948817,1.9225344921748675,0.43829729783461885,0.1352516213775552,0.1629702508004269,0.2097118463180363,0.1595048609258271,298.912109375,13.82462739944458,0.0172571204642476,0.1289259505833974,0.10975248598505072,,0.33310772142916295,3.649040937423706,5.40153,19973.727544839734,0.978318614885211,0.2933089656578823,1.5724418,298,8.044707177161152
SMA08854_20230709_070000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1597.3333333333333,0.00140637,6.3897696e-06,0.02117620845960491,3.200244822438503,42.24663257598877,-41.66237,0.1684713363647461,0.008258129,,0.0128,24,3.460058569908142,0.0128,0.033391304347826084,0.3835378868729989,6.0233342e-05,8.73733e-09,3.331369449855861,14.066620135977573,12,41.01477639610628,-51.98522336074774,-53.86631978985727,1.8810964291095331,0.6737707749669304,0.024453813823337,0.34651717973934426,0.22084200209454763,0.1922243051191853,8.605329452330018,2.141225036025959,316.12286,-0.79123586,0.11654756,0.011312495,0.0013184437,2591.1225,0.014929957,2.0677169297726516,0.2501485637238462,0.1409654379771776,0.14757156197591095,0.21664887940234792,0.14677619730522945,275.05859375,9.203694462776184,0.010384705176093917,0.12756292316886117,0.06836719584223172,,0.33306229731533676,3.5573232173919678,5.1907396,16513.499081816106,0.9753549955785275,0.17636715586993998,1.3281093,294,3.9835829108858056
SMA08854_20230709_090000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1724.1333333333332,0.0007587491,1.888591e-05,0.006363430266104874,5.503541790179219,45.91238498687744,-39.102886,0.8059673309326172,0.011088068,,0.11306666666666666,212,4.706175327301025,0.11306666666666666,0.064,1.7676093916755602,9.223605e-05,2.8131414e-08,4.14750179859143,21.329994825028514,18,45.73212411358779,-47.26787570802265,-50.92743855922266,3.6595628512000076,0.6121068923388395,0.0684781141409665,0.24951787456919083,0.1812092044085395,0.19324624150088743,9.805811524088082,2.23302127315212,357.44565,-0.87715924,0.06543969,0.033737756,0.0022077884,2478.9995,0.044187553,1.3947429941037568,0.6785343492293816,0.16386996141531893,0.1799686023021802,0.24493062966915688,0.17799701507470653,333.56640625,14.868206977844238,0.037134388340448236,0.16316559303762346,0.20601401912039508,,0.33265778174002963,3.100684404373169,4.799577,12519.37255235703,0.9628098532557487,0.16986530452102228,1.7376535,285,9.721226320704375
SMA08854_20230709_100000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1189.1333333333332,0.00094841357,9.165052e-05,0.09376638181416067,3.7918840440244828,52.68436908721924,-31.837593,0.7094893455505371,0.025592955,,0.10506666666666667,197,4.51814204454422,0.10506666666666667,0.0567927927927928,1.8509871931696904,0.00019381354,1.4141993e-07,3.4650840558441462,16.655234467583888,11,52.620832538918165,-40.379167238485834,-43.50530758410028,3.126140345614445,0.6408871188464584,0.026573916911576623,0.30422845362577056,0.21239377050540864,0.24397872205576443,16.008393305892053,3.429984871359072,307.0549,-0.82824033,0.09394806,0.16769394,0.01575452,2658.6085,0.17143512,1.6518871628498877,0.5806064491833052,0.1910926853296117,0.17105551532245772,0.23372465314834578,0.17349669823906083,325.1328125,9.942293167114258,0.03909689334311633,0.16128808194904218,0.20933787706887347,,0.33283057308290154,3.248392343521118,4.982308,8616.555934224532,0.9690088052302599,0.09259185621187774,1.3760675,203,9.367704442369265
SMA08854_20230709_120000.wav,2023/Montferrier_Mont_dOlmes/SM8854_321E_Rouge/Data/,1223.6166666666666,0.0013040553,3.0552328e-05,0.003742276964399852,3.2092772324978682,48.10628414154053,-36.077972,0.24189090728759766,0.015707297,,0.03573333333333333,67,3.691360652446747,0.03573333333333333,0.03514754098360656,1.0172091782283885,0.00011104034,4.725495e-08,3.3263348280321674,13.881878382780235,13,47.84406171313948,-45.155938042562624,-47.286206202369065,2.130268159806441,0.635786266295335,0.010875484207727548,0.37923396416987054,0.26324257979498933,0.1963121485168282,45.4526547275611,4.550600430387867,310.1291,-0.8786861,0.0645738,0.056312535,0.0036363145,2638.4725,0.06278777,2.001376283193812,0.36277129843343925,0.14844429849766028,0.1488269934441226,0.22838847385272146,0.1486918022945571,278.6484375,8.083283305168152,0.010118938433831378,0.15413074232752544,0.06344658260477844,,0.3330041042839487,3.4600722789764404,4.9523926,9108.257468994727,0.9726408123970032,0.07181359605059505,1.2951752,154,2.7721034551760937
