file_name,station_name,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,ROItotal,ROIcover
SMA06992_20230608_090000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,2074.7,0.0007915215,0.00019027837,-0.0355280343805137,5.332713959558777,55.82876682281494,-28.834074,1.3346009254455566,0.036165662,0.9611949029256391,0.1296,243,5.892329216003418,0.1296,0.10231578947368421,1.267342582710779,0.00036260372,2.398093e-07,2.4226897500735634,8.37687886878973,4,55.78984091902533,-37.21015867775723,-40.10753297019562,2.8973742924383927,0.7384416022627066,0.0034206384298928194,0.10895565687723852,0.08227233606530737,0.18557184098813295,24.838111371770704,3.165059469339328,298.49042,-0.6762287,0.1931546,0.32616404,0.06300008,2745.8465,0.44264275,1.9813022072017734,0.3637933208088624,0.17940234791889006,0.1704432840372008,0.256136606189968,0.171594642142476,321.568359375,8.424181938171387,0.03821204642475987,0.19157367359436173,0.1935984320775494,0.67245317,0.33322640157227096,4.022353649139404,5.5987983,19752.667584183833,0.9844278860837221,0.21780841997033867,1.3169363,26,8.449193736659552
SMA06992_20230608_100000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,1880.75,0.0009932151,0.00025434562,-0.0360823745617022,4.533220261254515,57.09165573120117,-27.461748,1.0546016693115234,0.042355776,0.9707840805369227,0.12586666666666665,236,5.222958326339722,0.12586666666666668,0.0899047619047619,1.4007470651013874,0.00040805672,3.2846046e-07,2.5027365052023463,8.677614702474266,3,57.03849469001248,-35.96150504641822,-38.66722712124049,2.705722074822269,0.7272983494745361,0.0021910520608449113,0.05745432792516081,0.04314990029870969,0.1834249198182627,22.3675607730215,2.8777186234367997,300.76782,-0.71951354,0.16311963,0.44122157,0.0719719,2711.623,0.59580636,2.0054128937298463,0.3451870331323745,0.1768902388966423,0.1816802294557097,0.24813233724653147,0.1811070070704376,339.39453125,8.174289464950562,0.03968887573372465,0.18104481487665808,0.21477987978844099,0.6767757,0.3332166493443462,3.9787144660949707,5.528862,18443.790000830948,0.9835956208407879,0.19072412402208158,1.3256655,16,5.048630102721451
SMA06992_20230608_110000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,1865.4333333333334,0.00065132516,0.000108387234,-0.017097709995118116,3.4955525202700133,53.387346267700195,-30.693045,0.5420327186584473,0.029197644,0.9853519670602695,0.07733333333333334,145,4.051373898983002,0.07733333333333332,0.054588235294117646,1.4174226254002134,0.0002598274,1.4404604e-07,2.714586478851088,10.407875394640495,4,53.346959585917205,-39.65304032198977,-42.03568805604763,2.382647734057862,0.7144029374393752,0.0005326492030360841,0.24223924190586332,0.19789344638463824,0.18189546166234227,12.633724187303237,2.1910420817462177,300.8038,-0.7147638,0.16634144,0.18812348,0.03129273,2739.8645,0.2501943,1.9095609583694093,0.4235176334146965,0.16112798620802887,0.1581700716572648,0.2193169690501601,0.1585470584311633,297.1171875,6.668403148651123,0.013535343850053363,0.15025796774712213,0.08948346986785906,0.6832878,0.33316499047214165,3.795447826385498,5.447158,16936.261366877745,0.9811312686651945,0.1870995662474145,1.2618906,24,0.7304937633404482
SMA06992_20230608_120000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,2920.7,0.00039665232,0.00011694115,-0.028013160620791476,9.09884146788135,53.706111907958984,-31.493877,1.3645734786987305,0.026626013,0.9619399250057472,0.1152,216,6.148160099983215,0.1152,0.05808403361344538,1.9843916755602986,0.00032792176,1.2054423e-07,1.789564828387426,5.5462412567137696,7,53.67351226448708,-39.32648740701626,-43.226811573770206,3.900324166753947,0.8050415398440275,0.24630674985708745,0.41130373559772815,0.29124304677267165,0.18592349024422716,8.6208867455225,1.9801975056042045,367.19183,-0.14099811,0.7528513,0.13321786,0.100293234,2796.9735,0.48418772,1.8319018349523801,0.4798432879462256,0.15090715048025616,0.1768383614118006,0.2545357524012807,0.17361134271611525,325.34765625,21.011557579040527,0.02374912453308431,0.1504409529885598,0.15569993409636945,0.7701641,0.3332858582240685,4.428346157073975,6.0170584,29689.179290830332,0.9899442456662655,0.8861694756976427,2.2194657,122,6.847610392209178
SMA06992_20230608_130000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,1906.95,0.00130853,0.00014297989,-0.0030250649262723375,4.45205825698369,54.62504863739014,-30.094454,0.959658145904541,0.03128077,0.9749239989847828,0.12213333333333333,229,4.9299368262290955,0.12213333333333334,0.08142222222222222,1.5008004268943436,0.00029308646,1.9399042e-07,3.734864498948963,19.58018105857658,6,54.56257459109865,-38.43742524489401,-41.75997370991211,3.3225484650181016,0.6758221075896882,0.1059438654400564,0.48444026236349125,0.37158607286344336,0.18169222681599706,6.799036182520632,1.6717034271570805,319.4592,-0.72545326,0.15911575,0.24776651,0.03942355,2774.92,0.34067807,1.8831835662017424,0.4366060078173268,0.1635251621377555,0.15610825773745995,0.21664887940234792,0.1570566802294557,294.32421875,11.625314950942993,0.014325348519210246,0.15512407583914306,0.09049366198945544,0.702704,0.33282591549990076,3.243781805038452,5.2005754,16955.73068889477,0.9696791060268879,0.21218832850737293,1.4033512,79,2.8951899346318037
SMA06992_20230608_140000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,1733.7166666666667,0.00096875045,0.00017012731,0.0027395262610764295,5.751208130604386,55.352230072021484,-29.106081,0.9456353187561035,0.035050645,0.9690720799047727,0.07626666666666666,143,6.000577211380005,0.07626666666666668,0.07889655172413794,0.9671824973319103,0.0003114137,2.3573405e-07,2.755458181650857,10.535534705228386,6,55.31339122691587,-37.686608582428306,-40.52295034129229,2.8363417588639805,0.7015228891876915,0.00027059468212664584,0.11001270123833151,0.08739212374997163,0.18499951368798973,16.66307465653053,2.577428511353125,299.03073,-0.76493055,0.13318911,0.30163586,0.04017461,2770.763,0.3826079,1.7928153234821116,0.4919978914121481,0.16213775552089318,0.15166183869492297,0.240128068303095,0.1530128568569904,286.74609375,6.560768485069275,0.013225803762006404,0.14975195370021704,0.0849864855846236,0.6815042,0.333153601270169,3.7627155780792236,5.366329,14496.064909316485,0.9801864828914404,0.14986655220579054,1.2488661,49,1.6109633471184632
SMA06992_20230608_150000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,2086.8166666666666,0.0008135259,5.763835e-05,-0.02133780816636137,3.2588470345735385,50.6773042678833,-33.245792,0.38971424102783203,0.021762585,0.99034826545329,0.04106666666666667,77,3.952627182006836,0.04106666666666667,0.05028571428571429,0.8171024546424759,0.00019511826,7.4582914e-08,3.165870472256244,14.89628861082105,8,50.61016711897845,-42.389832437867355,-44.80312859564242,2.413296157775065,0.7107149414742732,0.00015475955410626518,0.02220076981271657,0.02005434410941087,0.1796139133328969,13.737007441291922,2.229015385403497,298.23978,-0.6426117,0.21757323,0.09687639,0.02107771,2775.2755,0.13284858,1.9435493768903513,0.3854808023325097,0.14772186191609885,0.14644596165574017,0.2305229455709712,0.14661048392475987,274.748046875,6.171626448631287,0.008649404682497332,0.13899166892135642,0.05826527462626803,0.6704844,0.33303253923077136,3.5052361488342285,5.4218655,18812.033056846612,0.9766971487551928,0.240225470492238,1.2348506,33,0.47139724519743864
SMA06992_20230608_160000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,2000.4833333333333,0.0011466944,0.00010085346,-0.013220913577670105,3.583957218450087,53.113765716552734,-30.932905,0.38761329650878906,0.028402388,0.9825097473693535,0.0736,138,3.943514823913574,0.07360000000000001,0.04416,1.667556029882604,0.0002465932,1.3633782e-07,3.7333577108200457,19.399308707283517,7,53.040579328708176,-39.95942003500279,-42.82153254128512,2.8621125062823296,0.6766963145132073,0.012599029679675966,0.3386353139716999,0.25226979852766473,0.18235223778235476,8.84410043424268,1.8849558625803802,310.2118,-0.68075216,0.18994342,0.1720591,0.032681495,2800.3465,0.23223276,1.8811634389523861,0.4322675921205338,0.16051227321237996,0.1591432097118463,0.22625400213447172,0.15936416088580577,298.6484375,8.250166773796082,0.013907417289220918,0.14959526689340932,0.09033072777629472,0.6937615,0.33284766487001133,3.26568603515625,5.206167,17080.49515836683,0.9699317067861557,0.21971142488555734,1.3177603,55,1.5879302294557098
SMA06992_20230608_170000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,2789.733333333333,0.00061432767,5.1703555e-05,-0.015025485831257854,3.2473760616071274,50.187392234802246,-33.265797,0.28525686264038086,0.021712517,0.9931436009521585,0.019733333333333332,37,3.7868958711624146,0.019733333333333332,0.03382857142857143,0.5836446104589114,0.00021372584,5.5219594e-08,1.7454348791385743,6.051044582788261,8,50.13153876001488,-42.86846089875323,-44.79533511731469,1.9268742185614656,0.8039309141031223,0.00026770466207493016,0.11960920809181896,0.09433371758834419,0.18015981084741162,8.226293388513215,1.7888476425521698,298.0647,-0.3732238,0.45642686,0.07800197,0.035602193,2815.86225,0.12070496,1.8715967132788935,0.43254051209510214,0.13588375338642147,0.14433054772068912,0.22998932764140875,0.14325452741462114,268.458984375,6.000555157661438,0.006293981790288154,0.12551195436507936,0.04389447702549386,0.67075735,0.333274517688551,4.321245193481445,6.0098805,27081.560209749892,0.989455877803266,0.37803942458913553,1.2249751,15,0.124545590981857
SMA06992_20230608_180000.wav,2023/Seix_Pic_de_Montbuou/SM6992_560E_Bleu/Data/,2563.0666666666666,0.00087179395,0.00011124146,0.9793648910589575,25.02252426334881,53.512840270996094,-31.930464,1.7955451011657715,0.025320772,0.9240598388773398,0.1152,216,7.4097514152526855,0.1152,0.08533333333333333,1.3507203842049091,0.0002756043,1.4107476e-07,3.1388642762297425,16.37310151701228,8,53.45794683132812,-39.54205319443639,-43.58635837074548,4.044305176309088,0.721553364568381,0.00024716208711239585,0.07976598570258275,0.07324820939936805,0.1792240152007305,13.47482438756488,2.231291183112741,297.29166,-0.595092,0.2538462,0.18629378,0.047289968,2813.4735,0.24165812,1.5871813470147556,0.5903844833913151,0.1624661357852393,0.156264293337399,0.22572038420490928,0.15705146911686232,294.314453125,7.241920828819275,0.017813667289220916,0.1674059075762201,0.10695001751868662,0.666168,0.3329352910708015,3.3651700019836426,5.4890895,19436.165732009897,0.9760215487331152,0.25724901930520505,1.2620201,20,2.443907584044824
