station_name,CODE_TRANS,LAYER,mean_naturalness_100,std_naturalness_100,median_naturalness_100,mean_naturalness_250,std_naturalness_250,median_naturalness_250,mean_naturalness_500,std_naturalness_500,median_naturalness_500,mean_naturalness_1000,std_naturalness_1000,median_naturalness_1000
2022/Bestiac_Trimouns/SM6988_638E_Bleu/Data/,638_bleu_estive,1,185,0,185,182.25865580448,24.6667462816622,185,196.486748216106,35.6305238252245,185,192.095754175698,49.6083925981165,185
2022/Bestiac_Trimouns/SM6988_638E_Bleu/Data/,638_bleu_estive,2,9466.93506493506,4.56507823388577,9467,9467.17311608961,12.1580130501937,9466,9466.74770642201,34.1561452784833,9467,9474.4299375239,77.5345787062197,9474
2022/Bestiac_Trimouns/SM6988_638E_Bleu/Data/,638_bleu_estive,3,329.831168831168,1.47183600690983,330,329.771894093686,3.43945365175814,330,329.722731906218,6.54962886004807,330,328.023077903863,11.4714154664408,329
2022/Bestiac_Trimouns/SM6988_638E_Bleu/Data/,638_bleu_estive,4,552.662337662337,1.2547094620015,553,549.97148676171,27.6333869617705,553,565.313455657492,40.2405497910701,556,559.590080326405,58.2132523571739,558
2022/Bestiac_Trimouns/SM7108_638L_Bleu/Data/,638_bleu_lisiere,1,204.316455696202,19.343362649166,216,206.252032520325,22.2163579578091,185,199.451810300866,47.3050668572507,216,189.164460285132,53.8717449875926,185
2022/Bestiac_Trimouns/SM7108_638L_Bleu/Data/,638_bleu_lisiere,2,9437.6075949367,10.6300478362273,9437,9434.47967479674,22.0497772396231,9437,9429.04334523202,38.148300994522,9434,9438.76094704684,70.5716105974701,9440
2022/Bestiac_Trimouns/SM7108_638L_Bleu/Data/,638_bleu_lisiere,3,326.835443037974,1.14106745212525,327,326.774390243902,3.07955403970802,327,326.387047424783,6.83808630215132,327,324.618890020366,11.315727641074,325
2022/Bestiac_Trimouns/SM7108_638L_Bleu/Data/,638_bleu_lisiere,4,571.443037974683,20.743000549182,583,573.213414634146,22.7138702415155,554,565.534421213666,52.5131679004551,578,553.375254582484,62.2523931821972,556
2022/Bestiac_Trimouns/SM7140_641E_Rouge/Data/,641_rouge_estive,1,167.666666666666,51.2726914535299,185,153.929006085192,65.670276560676,185,157.873217922606,62.1604726011889,185,164.968933027756,60.5353277032116,185
2022/Bestiac_Trimouns/SM7140_641E_Rouge/Data/,641_rouge_estive,2,9390.43589743589,6.47399085015898,9389,9386.88438133874,13.9682637780883,9385,9383.05855397148,23.2774405692908,9380,9382.46804176216,44.8078764904074,9380
2022/Bestiac_Trimouns/SM7140_641E_Rouge/Data/,641_rouge_estive,3,305.846153846153,0.360801212294111,306,304.961460446247,1.25320501769934,305,304.695519348268,2.21340120475484,305,306.65520753756,6.02211675812577,307
2022/Bestiac_Trimouns/SM7140_641E_Rouge/Data/,641_rouge_estive,4,515.230769230769,55.5201333490887,534,500.13387423935,71.3555955964302,534,504.444501018329,67.7581318746176,534,513.602622867328,67.1240208262516,536
2022/Bestiac_Trimouns/SM7113_641L_Rouge/Data/,641_rouge_lisiere,1,155.90909090909,66.0405585371657,185,158.870445344129,62.7697693506688,185,157.941866394696,63.616397925714,185,165.206391647568,62.142638068794,185
2022/Bestiac_Trimouns/SM7113_641L_Rouge/Data/,641_rouge_lisiere,2,9375.8961038961,6.46586323840653,9376,9376.52834008097,15.4570780426683,9374,9373.83324834268,24.3870547770252,9370,9371.8525592055,45.2562762531958,9368
2022/Bestiac_Trimouns/SM7113_641L_Rouge/Data/,641_rouge_lisiere,3,305.922077922077,0.268048927799355,306,305.595141700404,1.3171466062478,306,305.137684854665,2.66015082114707,305,306.74178762414,6.45998382733039,306
2022/Bestiac_Trimouns/SM7113_641L_Rouge/Data/,641_rouge_lisiere,4,502.545454545454,71.5381190648653,534,505.811740890688,68.129423927269,534,504.611932687404,69.244851099276,533,513.713776419658,68.8228263900398,536
