station_name,CODE_TRANS,LAYER,mean_naturalness_100,std_naturalness_100,median_naturalness_100,mean_naturalness_250,std_naturalness_250,median_naturalness_250,mean_naturalness_500,std_naturalness_500,median_naturalness_500,mean_naturalness_1000,std_naturalness_1000,median_naturalness_1000
2022/Seix_Col_de_Pause/SM4610_424E_Bleu/Data/,424_bleu_estive,1,183.599999999999,10.6508215645554,185,199.076131687242,21.7622858317923,192.5,208.495691839837,35.6380350967242,200,201.38172795521,44.9520687687797,200
2022/Seix_Col_de_Pause/SM4610_424E_Bleu/Data/,424_bleu_estive,2,11661.35,14.1977991252165,11661.5,11661.1481481481,33.9428026921074,11662,11657.9107957425,67.0877673284361,11659,11652.2547397887,134.135457308498,11655
2022/Seix_Col_de_Pause/SM4610_424E_Bleu/Data/,424_bleu_estive,3,348.4875,1.64312012646671,348,348.818930041152,3.3098138906879,349,348.282311201216,6.09935281357884,349,346.262501590533,10.3614131618281,348
2022/Seix_Col_de_Pause/SM4610_424E_Bleu/Data/,424_bleu_estive,4,605.087499999999,11.8376451944632,606,621.905349794238,24.7679621020451,614,631.726305119107,40.6658356602498,623,622.470670568774,51.678954506833,625
2022/Seix_Col_de_Pause/SM4559_424L_Bleu/Data/,424_bleu_lisiere,1,203.582278481012,24.363080387089,200,211.353061224489,27.9855618900598,200,211.798469387755,33.3263653930382,216,201.690985485103,46.0696473189959,216
2022/Seix_Col_de_Pause/SM4559_424L_Bleu/Data/,424_bleu_lisiere,2,11635.6329113924,14.0488994255101,11635,11634.8102040816,34.1128184949974,11635.5,11631.625,68.4441131135319,11634,11625.995161701,134.466115482316,11629
2022/Seix_Col_de_Pause/SM4559_424L_Bleu/Data/,424_bleu_lisiere,3,351.075949367088,1.42110807095556,351,351.075510204081,3.1765101253461,351,350.199489795918,5.4135600479493,351,347.887191240132,10.0650548273826,349
2022/Seix_Col_de_Pause/SM4559_424L_Bleu/Data/,424_bleu_lisiere,4,627.822784810126,26.790683953106,623,636.336734693877,31.7524043369082,625,636.110714285714,37.63344267607,640,623.446269416857,52.8243154690513,639
2022/Seix_Col_de_Pause/SM7134_413E_Rouge/Data/,413_rouge_estive,1,167.468354430379,44.0789956704712,185,179.875255623721,39.7030230853085,185,188.453021838496,33.3859793677586,185,196.804961832061,40.2433659073542,200
2022/Seix_Col_de_Pause/SM7134_413E_Rouge/Data/,413_rouge_estive,2,11795.1265822784,11.9655275832073,11795,11795.2065439672,30.3515239864695,11795,11794.3722701879,63.917592823872,11793,11791.4650127226,129.499427419966,11789
2022/Seix_Col_de_Pause/SM7134_413E_Rouge/Data/,413_rouge_estive,3,337.253164556962,1.53827418035071,337,337.486707566462,3.1114813439496,337,338.042661249365,5.69481228625222,337,337.412213740458,11.1917501165757,336
2022/Seix_Col_de_Pause/SM7134_413E_Rouge/Data/,413_rouge_estive,4,582.417721518987,48.2201196505393,601,595.83435582822,43.8144344748146,603,605.422041645505,37.1911065579499,606,613.947328244274,47.1269605040221,609
2022/Seix_Col_de_Pause/SM6965_413L_Rouge/Data/,413_rouge_lisiere,1,213.51948051948,16.7670133712738,200,200.537678207739,33.1037390887515,200,200.594084650688,35.9634134117342,200,199.596129360835,41.4239309801396,200
2022/Seix_Col_de_Pause/SM6965_413L_Rouge/Data/,413_rouge_lisiere,2,11787.1298701298,11.8248589671726,11787,11787.6639511201,29.9888489776403,11788,11788.6527281998,60.6565578074666,11787,11787.8464476699,124.214793192926,11785
2022/Seix_Col_de_Pause/SM6965_413L_Rouge/Data/,413_rouge_lisiere,3,340.961038961038,1.69369770253518,341,340.710794297352,3.41165272531879,341,340.496175420703,5.70658660729919,340,339.123249299719,10.7199381259752,338
2022/Seix_Col_de_Pause/SM6965_413L_Rouge/Data/,413_rouge_lisiere,4,634.636363636363,19.0780414272256,620,620.307535641547,36.7191843208096,619,620.209077001529,40.1180199148902,617,618.089890501655,47.9589796622086,615
