station_name,CODE_TRANS,LAYER,mean_naturalness_100,std_naturalness_100,median_naturalness_100,mean_naturalness_250,std_naturalness_250,median_naturalness_250,mean_naturalness_500,std_naturalness_500,median_naturalness_500,mean_naturalness_1000,std_naturalness_1000,median_naturalness_1000
2022/Mijanes_Estagnet/SM7142_374E_Bleu/Data/,374_bleu_estive,1,185.025316455696,13.8664285268316,185,181.563524590163,25.439418181502,185,179.506374298827,34.4442744440825,185,183.158665478161,37.9346927581956,185
2022/Mijanes_Estagnet/SM7142_374E_Bleu/Data/,374_bleu_estive,2,10519.2405063291,6.77152487337375,10519,10518.350409836,16.517196696694,10519,10512.4375318714,31.1973909856448,10511,10489.7679867566,70.5687968130803,10485
2022/Mijanes_Estagnet/SM7142_374E_Bleu/Data/,374_bleu_estive,3,346.936708860759,0.486313233222747,347,346.758196721311,0.616486629684223,347,346.647628760836,1.98432298844136,346,347.583216605119,4.54028009908458,346
2022/Mijanes_Estagnet/SM7142_374E_Bleu/Data/,374_bleu_estive,4,584.037974683544,15.1644513003229,584,580.526639344262,27.6563978045889,584,577.914329423763,37.8270953410306,583,582.075003183496,42.2946207573117,583
2022/Mijanes_Estagnet/SM7175_374L_Bleu/Data/,374_bleu_lisiere,1,170.12987012987,7.68596401502613,169,175.248472505091,19.136964069494,169,175.295315682281,35.534418048434,185,181.41110545084,41.2847716204645,185
2022/Mijanes_Estagnet/SM7175_374L_Bleu/Data/,374_bleu_lisiere,2,10550.7142857142,6.38557046817914,10549,10546.6782077393,15.8907392636027,10546,10539.1369653767,32.2235552569543,10535,10515.5234335201,75.5188005526566,10508
2022/Mijanes_Estagnet/SM7175_374L_Bleu/Data/,374_bleu_lisiere,3,345.545454545454,0.523362121548309,346,345.920570264765,0.768395901444134,346,346.597759674134,2.24586405819796,346,348.144803871625,4.63079513980503,346
2022/Mijanes_Estagnet/SM7175_374L_Bleu/Data/,374_bleu_lisiere,4,567.740259740259,8.12148441009671,567,573.54582484725,20.6254405095678,567,573.807535641547,39.1179560427895,583,581.051579215486,45.9170747349865,583
2022/Mijanes_Estagnet/SM5765_375E_Rouge/Data/,375_rouge_estive,1,148.0625,48.909953933223,185,171.037190082644,39.2414472067636,185,172.802838317283,37.3763635403183,185,174.770356234096,37.4118208262001,185
2022/Mijanes_Estagnet/SM5765_375E_Rouge/Data/,375_rouge_estive,2,10525.5375,14.5670379195634,10525.5,10525.3140495867,34.7587988879041,10525,10520.0015205271,63.336105326514,10526,10500.7690839694,117.086844896262,10514
2022/Mijanes_Estagnet/SM5765_375E_Rouge/Data/,375_rouge_estive,3,344.425,0.685109480302236,345,344.904958677685,0.770890998894631,345,345.423213380638,1.26186549388844,345,346.93486005089,2.59267534381567,346
2022/Mijanes_Estagnet/SM5765_375E_Rouge/Data/,375_rouge_estive,4,542.2,53.0059902275204,582,567.427685950413,42.5677988384525,583,569.815509376583,40.8486311485102,583,572.705470737913,40.7265990892794,583
2022/Mijanes_Estagnet/SM7108_375L_Rouge/Data/,375_rouge_lisiere,1,149.4375,38.8551295680506,154,169.739669421487,39.6619808362826,185,168.81272264631,43.4250375237115,185,178.830255953138,41.6507657728803,185
2022/Mijanes_Estagnet/SM7108_375L_Rouge/Data/,375_rouge_lisiere,2,10592.3875,7.73707591729589,10592.5,10592.3574380165,19.0224510256438,10592,10583.0396946564,41.8928896164452,10580,10557.2279383675,91.1704652625664,10549
2022/Mijanes_Estagnet/SM7108_375L_Rouge/Data/,375_rouge_lisiere,3,345.824999999999,1.30168160469448,346,346.132231404958,1.39918600161411,346,346.349109414758,2.14018987308673,346,348.161848974914,4.46796668973922,347
2022/Mijanes_Estagnet/SM7108_375L_Rouge/Data/,375_rouge_lisiere,4,546.225,42.2519156370453,553,568.365702479338,43.2965526145925,583,567.34961832061,47.3989876112546,583,579.028651470775,46.3776136204923,584
