station_name,CODE_TRANS,LAYER,mean_naturalness_100,std_naturalness_100,median_naturalness_100,mean_naturalness_250,std_naturalness_250,median_naturalness_250,mean_naturalness_500,std_naturalness_500,median_naturalness_500,mean_naturalness_1000,std_naturalness_1000,median_naturalness_1000
2022/Orlu_RNCFS/SM5810_682E_Bleu/Data/,682_bleu_estive,1,184.324675324675,13.3226119260057,185,184.212981744421,31.3972336644261,185,189.78491335372,29.7869022916475,185,191.484968152866,38.2925991523118,185
2022/Orlu_RNCFS/SM5810_682E_Bleu/Data/,682_bleu_estive,2,10704.0389610389,17.907729999242,10703,10706.0649087221,44.629462133282,10706,10705.6661569826,88.85513279644,10706,10710.1805095541,176.044473686804,10709.5
2022/Orlu_RNCFS/SM5810_682E_Bleu/Data/,682_bleu_estive,3,333.792207792207,1.34200530644878,334,333.912778904665,3.22931849733068,334,334.189602446483,6.04710813227777,335,333.785732484076,10.4322112759847,336
2022/Orlu_RNCFS/SM5810_682E_Bleu/Data/,682_bleu_estive,4,577.922077922077,14.6577989823477,579,577.878296146044,34.6196574958409,579,584.066258919469,33.6244124758001,579,585.705222929936,43.7855688145689,580
2022/Orlu_RNCFS/SM7175_682L_Bleu/Data/,682_bleu_lisiere,1,187.773333333333,22.8091053943132,179,203.052953156822,32.6303940135337,212,194.559529892692,31.9309608689927,185,193.336223383909,39.3146799819793,185
2022/Orlu_RNCFS/SM7175_682L_Bleu/Data/,682_bleu_lisiere,2,10668.36,17.2824689594205,10668,10666.8839103869,43.7938231583747,10667,10667.0275932549,87.8515160119183,10667,10672.980747163,171.512635021604,10670
2022/Orlu_RNCFS/SM7175_682L_Bleu/Data/,682_bleu_lisiere,3,336.253333333333,1.17862443363251,336,336.386965376782,2.96224600289937,337,335.336228921819,5.28893144163346,337,334.463215606273,9.99191396720822,336
2022/Orlu_RNCFS/SM7175_682L_Bleu/Data/,682_bleu_lisiere,4,582.853333333333,24.6623563801641,574,599.42566191446,35.9688719422519,606,589.397547266223,35.8434020102488,580,587.516256534489,44.473497326655,580
2022/Orlu_RNCFS/SM6936_522E_Rouge/Data/,522_rouge_estive,1,196.26582278481,16.0629370241563,200,198.414285714285,47.7384220390191,200,199.526772055073,48.3944613365055,200,196.490448293428,39.4879094511225,185
2022/Orlu_RNCFS/SM6936_522E_Rouge/Data/,522_rouge_estive,2,10392.6075949367,8.12936188119445,10392,10392.4510204081,19.4477491740911,10392,10393.537990821,38.3248375963852,10393,10407.9635761589,91.7469550859716,10397
2022/Orlu_RNCFS/SM6936_522E_Rouge/Data/,522_rouge_estive,3,344.392405063291,0.582828578897283,344,345.022448979591,0.967590170057987,345,344.765425803161,2.34505521729977,344,343.38754457463,5.6040577988602,343
2022/Orlu_RNCFS/SM6936_522E_Rouge/Data/,522_rouge_estive,4,592.278481012658,17.3700868357075,596,595.179591836734,51.9672619848377,596,596.161652218255,52.8969718020512,596,592.244778400407,43.3086629590944,583
2022/Orlu_RNCFS/SM7142_522L_Rouge/Data/,522_rouge_lisiere,1,226.375,29.6750631844314,240,220.373195876288,30.2513679181685,225,201.807320793085,50.5022762431051,200,199.908697313128,40.5866529264112,200
2022/Orlu_RNCFS/SM7142_522L_Rouge/Data/,522_rouge_lisiere,2,10419.25,7.74515977885543,10420,10418.5484536082,19.3168966868043,10418,10422.2536858159,43.4845390938233,10419,10442.8660384566,103.918827768896,10424
2022/Orlu_RNCFS/SM7142_522L_Rouge/Data/,522_rouge_lisiere,3,344.875,0.330718913883074,345,344.451546391752,1.15777189161011,345,343.413319776309,2.86228308781013,344,342.052718706226,5.70558463002781,342
2022/Orlu_RNCFS/SM7142_522L_Rouge/Data/,522_rouge_lisiere,4,625.774999999999,32.3577560254106,641,619.039175257731,32.9443847403125,625,598.300457549567,55.1110236347894,596,595.672609193938,44.4439867531873,593
