CODE_TRANS,LAYER,mean_naturalness_100,std_naturalness_100,median_naturalness_100,mean_naturalness_250,std_naturalness_250,median_naturalness_250,mean_naturalness_500,std_naturalness_500,median_naturalness_500,mean_naturalness_1000,std_naturalness_1000,median_naturalness_1000
623_bleu_estive,1,163.151898734177,39.7772559552756,185,162.411042944785,41.6805550767905,185,169.451530612244,44.6997203308605,185,176.592488860598,48.7254203576684,185
623_bleu_lisiere,1,162.544303797468,42.3663340993958,185,175.318367346938,34.1854586192421,185,176.303061224489,48.4689779896745,185,176.772032603158,55.4158984002962,185
575_rouge_estive,1,171.961538461538,26.6859428604477,185,173.140529531568,35.1922072777496,185,171.530071355759,51.5682140094199,185,167.922597071928,57.273799323869,185
575_rouge_lisiere,1,194.303797468354,41.063197490099,185,188.727459016393,37.8035461096104,185,181.669042769857,42.3267938004019,185,174.081242837132,59.5907646730059,185
576_bleu_estive,1,176.576923076923,39.5125813234244,185,182.39756592292,41.538810442524,185,191.672290388548,39.3987463736796,185,188.042414978983,42.2763121839846,185
576_bleu_lisiere,1,180.544303797468,45.7809306020943,185,185.381930184804,43.1422117332359,185,193.003047232097,39.0996433950416,185,192.118141311266,38.3050078991577,194
38_rouge_estive,1,169,0,169,167.989795918367,9.51207063227833,169,173.571209800918,17.6798396798167,169,175.076883910386,31.6156380532834,169
38_rouge_lisiere,1,168.1875,17.9799150095321,169,175.640081799591,22.1073165394194,169,180.002043944813,22.9846763268019,169,176.90774907749,30.7766213578009,169
44_bleu_estive,1,177.199999999999,7.99749960925288,185,172.322381930184,13.0248842579179,169,166.473496432212,17.8856818601835,169,164.64744813542,27.0401570696887,169
44_bleu_lisiere,1,161.294871794871,17.5587723523606,161.5,163.361054766734,22.2048243324262,169,166.953109072375,19.049049917777,169,165.564824248599,28.7919443182134,169
454_rouge_estive,1,186.518987341772,4.5252058054986,185,188.200408997955,8.62041614278843,185,184.162011173184,34.6371257711148,185,180.212395011453,49.4599962948369,185
454_rouge_lisiere,1,185.282051282051,9.75980432219962,185,180.83299389002,22.0028837907658,185,178.020886398369,41.0598022151941,185,180.133418204964,49.1957730270925,185
386_rouge_estive,1,170.038961038961,3.94257993995018,169,176.672064777327,17.9251070439847,169,176.137174910759,54.4551244724501,185,187.708863983698,59.5056285122618,206
386_rouge_lisiere,1,197.405405405405,23.5721542771991,192.5,196.092024539877,25.4295151967257,185,189.407274590163,52.6547057853585,200,190.622766717713,60.476961321996,222
228_bleu_estive,1,164.443037974683,6.8984438447791,169,147.123732251521,62.757905239467,169,171.116089613034,63.0508132921898,182,186.517693482688,61.0312258778691,206
228_bleu_lisiere,1,128.25974025974,76.5030179520827,154,163.283975659229,74.3213002183183,169,180.29423763386,68.638739092993,185,189.504076433121,61.7344409027371,216
375_rouge_estive,2,10525.5375,14.5670379195634,10525.5,10525.3140495867,34.7587988879041,10525,10520.0015205271,63.336105326514,10526,10500.7690839694,117.086844896262,10514
375_rouge_lisiere,2,10592.3875,7.73707591729589,10592.5,10592.3574380165,19.0224510256438,10592,10583.0396946564,41.8928896164452,10580,10557.2279383675,91.1704652625664,10549
374_bleu_estive,2,10519.2405063291,6.77152487337375,10519,10518.350409836,16.517196696694,10519,10512.4375318714,31.1973909856448,10511,10489.7679867566,70.5687968130803,10485
374_bleu_lisiere,2,10550.7142857142,6.38557046817914,10549,10546.6782077393,15.8907392636027,10546,10539.1369653767,32.2235552569543,10535,10515.5234335201,75.5188005526566,10508
373_rouge_estive,2,9884.91025641025,12.135121625156,9886,9883.56795131845,26.7557115523217,9888,9875.20835455934,47.7471039040082,9884,9881.10907471044,73.6015397377805,9893
373_rouge_lisiere,2,9883.50649350649,2.90375205831895,9883,9883.5172413793,7.77434062194576,9883,9883.58235594084,25.2817368068171,9886,9904.47521345737,71.9119196745957,9909
530_bleu_estive,2,9878.42307692307,15.836115192139,9879,9875.14807302231,36.4726186069968,9876,9872.63590005099,68.9892645967131,9865,9888.04329555583,118.324918589833,9863
530_bleu_lisiere,2,9913.61038961039,15.9594908001931,9914,9912.65720081135,38.2799304721359,9911,9907.56851757514,73.1540971016949,9901,9908.55466360856,124.940525376719,9888
372_rouge_estive,2,10030,9.01225716570378,10030,10031.5539714867,12.8230412331715,10031,10039.3413143148,22.4906537378828,10037,10043.8396635228,74.1281969741044,10041
372_rouge_lisiere,2,10014.3636363636,1.43163779527487,10014,10012.0202429149,9.24714613715408,10015,10009.0249745157,27.6460423500204,10016.5,10006.7650955414,66.1655757824371,10014
529_bleu_estive,2,10050.1898734177,8.07414368131435,10050,10049.9979466119,19.1043281778373,10049,10050.8723945094,36.8474849679123,10050,10038.1894334818,64.8982046978814,10023
529_bleu_lisiere,2,10015.4814814814,7.43882227355635,10016,10014.208588957,16.8282995121647,10014,10016.4923625254,28.4106568083888,10010,10012.0897517504,52.4534648417433,9998
235_rouge_estive,2,10411.329113924,9.35613454612796,10411,10410.9148073022,23.66785128386,10411,10411.3637289862,46.1804931853536,10410,10405.1518277926,87.5022055301989,10398
235_rouge_lisiere,2,10438.2207792207,9.57624682685857,10438,10438.3671399594,23.3408706507051,10438,10433.7343192248,44.0529940261743,10431,10422.4197987004,86.1792995634261,10412
702_bleu_estive,2,10363.6493506493,8.96278921360057,10363,10360.4329268292,21.4380742988975,10360,10357.3134556574,42.0546961016867,10356.5,10348.4530393781,81.2965616416432,10342
702_bleu_lisiere,2,10385.1447368421,9.28170802590322,10385,10383.5682281059,22.7377891563771,10383,10380.4561224489,44.1164173391511,10380,10372.7055222548,85.1045907083367,10366
564_bleu_estive,2,12260.225,14.600492286221,12260,12261.0451745379,36.4625488199601,12261,12264.1345860843,73.2281522553046,12263,12276.5507449382,145.041245238523,12271
564_bleu_lisiere,2,12197.1282051282,14.1578636067254,12197,12196.9939148073,35.2655812454142,12196,12201.1958290946,70.4790164720538,12199,12216.4347549331,138.809822463915,12209
509_rouge_estive,2,9051.85897435897,11.3439516912626,9051,9052.78658536585,28.4797243332229,9053,9056.6649694501,55.9197560714704,9057,9064.31508593252,101.76502381264,9056
509_rouge_lisiere,2,9003.81818181818,10.9161232744764,9003,9005.8394308943,26.6663483863367,9005.5,9010.76467585502,53.2709300993937,9010,9028.10876209882,94.8747727586583,9022
349_bleu_estive,2,8984.57692307692,10.6271534538908,8984.5,8984.75770020533,26.0737151438952,8984,8983.75840978593,48.6826535586546,8984,8985.45433702712,84.6686261565152,8977
349_bleu_lisiere,2,8954.54430379746,9.99341234704577,8954,8954.52653061224,24.9946996463716,8954,8958.37997957099,48.1412592829891,8955,8973.12428371323,81.9407288118321,8967
517_rouge_estive,2,9594.6329113924,14.6669155077383,9595,9594.21298174442,38.0546909977037,9596,9588.76284987277,69.9126590263356,9599,9574.36532586558,123.857746154326,9594
517_rouge_lisiere,2,9520.575,16.7427409643701,9520.5,9519.97750511247,41.2119255418073,9520,9520.68140243902,79.9788629321482,9524,9518.72476129853,133.551171212145,9533
369_bleu_estive,2,9295.92307692307,10.215334414458,9296,9296.37728194726,27.2977655341945,9296,9294.48419979612,59.3094392761782,9294,9301.70726740486,126.318957008484,9304
369_bleu_lisiere,2,9352.95,11.3566060070779,9354.5,9352.65432098765,28.6013441051509,9354,9356.29058524172,58.2290339506236,9356,9373.30387162506,130.083671965235,9371
473_rouge_estive,2,10548.9873417721,19.7589868487292,10550,10551.2154471544,49.2312273371816,10551,10557.5514256619,97.5984588404376,10559,10588.8601069246,180.491737254358,10588
473_rouge_lisiere,2,10426.9871794871,19.6993385218527,10427.5,10429.8965517241,49.4019348262796,10430,10442.5420275089,90.2754918756074,10441,10489.8669975817,160.991341511916,10479
474_bleu_estive,2,10274.582278481,10.7604616094771,10276,10266.9549180327,26.0722910588781,10269,10257.992893401,52.9662467968994,10262.5,10269.929489627,110.138179572866,10276
474_bleu_lisiere,2,10230.3924050632,12.8362794025065,10230,10231.0101626016,31.0103886732274,10235,10239.8537206931,52.3052137091661,10253,10259.3852813852,113.356119808123,10273
244_rouge_estive,2,10570.4125,13.0850045376377,10570.5,10571.3078512396,32.0533236684239,10572,10572.133197763,64.6732473934302,10572,10567.6858925388,128.182959713044,10567
244_rouge_lisiere,2,10453.6923076923,15.4913604477047,10456,10453.4653061224,34.3880588613725,10456,10454.1163617886,65.8038102210573,10456,10459.1220412318,125.036817160047,10458
245_bleu_estive,2,10565.4249999999,9.01217925920251,10566,10565.4259259259,23.1341957951678,10564,10562.4310432569,51.2738290974169,10560,10558.2298192004,108.258356168042,10547
245_bleu_lisiere,2,10477.3924050632,13.3449063164721,10477,10479.0609756097,33.3092851483931,10478.5,10478.4071246819,61.3067633852147,10484,10475.0201145767,109.786331930664,10484
256_rouge_estive,2,10364.0266666666,18.1519316388703,10364,10366.0833333333,46.2839763869711,10366,10367.0837161817,91.4871134074379,10366,10374.1717674062,178.528386548281,10375.5
256_rouge_lisiere,2,10327.4567901234,18.5898215763331,10328,10328.6907216494,45.714930409723,10329,10331.1537678207,91.1178529003405,10331,10341.199923596,177.704755922837,10340
415_bleu_estive,2,10398.2435897435,13.5978749258241,10397.5,10395.5975609756,36.7875221055869,10396,10392.1717635066,79.1558068060733,10392,10391.7361111111,166.773350598011,10389
415_bleu_lisiere,2,10369.0769230769,14.6731651373495,10367,10368.7870182555,35.59538899751,10367,10368.2698574338,75.7757470226669,10367,10373.5172457681,163.515676911419,10372
419_rouge_estive,2,10657.5189873417,19.7457643331704,10658,10657.6843177189,48.2671635997838,10658,10645.6676860346,85.660316198938,10650,10604.0115908801,151.505365177771,10608
419_rouge_lisiere,2,10722.2592592592,17.2052086412683,10722,10709.8621399176,37.1509478850013,10709.5,10685.5040733197,69.4903360635035,10685,10635.4709775967,135.655781340348,10632
416_bleu_estive,2,10675.3333333333,19.3673440898337,10675.5,10675.9491869918,48.7215776990581,10675,10678.3145038167,95.8417260711949,10680,10658.3228476821,166.770180930895,10673
416_bleu_lisiere,2,10606.493670886,19.7944330607239,10606,10607.4163265306,48.5631730250476,10607.5,10610.3351955307,97.1442063966744,10611,10608.5183252736,182.700120168376,10616
413_rouge_estive,2,11795.1265822784,11.9655275832073,11795,11795.2065439672,30.3515239864695,11795,11794.3722701879,63.917592823872,11793,11791.4650127226,129.499427419966,11789
413_rouge_lisiere,2,11787.1298701298,11.8248589671726,11787,11787.6639511201,29.9888489776403,11788,11788.6527281998,60.6565578074666,11787,11787.8464476699,124.214793192926,11785
424_bleu_estive,2,11661.35,14.1977991252165,11661.5,11661.1481481481,33.9428026921074,11662,11657.9107957425,67.0877673284361,11659,11652.2547397887,134.135457308498,11655
424_bleu_lisiere,2,11635.6329113924,14.0488994255101,11635,11634.8102040816,34.1128184949974,11635.5,11631.625,68.4441131135319,11634,11625.995161701,134.466115482316,11629
573_rouge_estive,2,10855.8076923076,9.50985681941837,10855,10858.0122699386,28.9335295756011,10858,10864.278680203,66.8198426582811,10864,10867.6759541984,132.111339645849,10869
573_rouge_lisiere,2,10866.5897435897,10.7267170610868,10865,10869.0020283975,31.1855338456883,10868,10870.1655629139,67.790315256789,10868,10865.773306164,131.474463101804,10866
574_bleu_estive,2,10824.3670886075,14.0019684106162,10825,10821.0407331975,35.5604297731884,10822,10816.1814475025,72.8082305276213,10822,10813.1969175901,130.607883583981,10818
574_bleu_lisiere,2,10816.5194805194,14.2970439135229,10816,10815.2271805273,36.7914619852491,10816,10809.7008154943,73.1531473396451,10815,10802.7579309466,130.10250673501,10808
402_rouge_estive,2,10993.3875,18.2883116702991,10994,10989.7069672131,44.5519841950976,10990,10984.7252803261,88.0682970020882,10985,10977.1606619987,168.971941159976,10976
402_rouge_lisiere,2,10942.1153846153,19.8060990148339,10942,10944.7606490872,49.8917236668658,10945,10946.0653061224,95.6290975934571,10949,10950.5579322638,175.587089407196,10951.5
401_bleu_estive,2,11254.1538461538,16.3205682114796,11254,11254.9208924949,41.2102882742853,11255,11252.8019348268,83.6686193131187,11252,11232.2486941011,163.206656915084,11227
401_bleu_lisiere,2,11242.2999999999,18.6737784071676,11242,11237.8118609406,45.4109319740705,11237,11232.5492886178,90.3302635539252,11232,11221.3385085263,173.872196728018,11221
628_rouge_estive,2,9588.92499999999,5.92194013816417,9590,9584.17768595041,14.8725104874359,9586,9576.84654471544,29.5432167295247,9581,9569.80888719124,60.0034017154638,9574
628_rouge_lisiere,2,9516.16883116883,5.97267065371345,9516,9516.47870182555,17.6039956261761,9518,9516.7566191446,43.6929882472122,9520,9513.06665816976,93.0878590096524,9521
626_bleu_estive,2,9580.6282051282,3.8931530111439,9581,9578.63617886178,11.9122704395476,9581,9568.32671755725,28.5977120326151,9574,9547.49942697058,61.5733371652478,9562
626_bleu_lisiere,2,9563.6,3.89422649572415,9564,9562.36960985626,11.2701993177107,9563,9555.80539989811,29.7259143866733,9562,9537.90733197556,64.564316653541,9555
522_rouge_estive,2,10392.6075949367,8.12936188119445,10392,10392.4510204081,19.4477491740911,10392,10393.537990821,38.3248375963852,10393,10407.9635761589,91.7469550859716,10397
522_rouge_lisiere,2,10419.25,7.74515977885543,10420,10418.5484536082,19.3168966868043,10418,10422.2536858159,43.4845390938233,10419,10442.8660384566,103.918827768896,10424
682_bleu_estive,2,10704.0389610389,17.907729999242,10703,10706.0649087221,44.629462133282,10706,10705.6661569826,88.85513279644,10706,10710.1805095541,176.044473686804,10709.5
682_bleu_lisiere,2,10668.36,17.2824689594205,10668,10666.8839103869,43.7938231583747,10667,10667.0275932549,87.8515160119183,10667,10672.980747163,171.512635021604,10670
641_rouge_estive,2,9390.43589743589,6.47399085015898,9389,9386.88438133874,13.9682637780883,9385,9383.05855397148,23.2774405692908,9380,9382.46804176216,44.8078764904074,9380
641_rouge_lisiere,2,9375.8961038961,6.46586323840653,9376,9376.52834008097,15.4570780426683,9374,9373.83324834268,24.3870547770252,9370,9371.8525592055,45.2562762531958,9368
638_bleu_estive,2,9466.93506493506,4.56507823388577,9467,9467.17311608961,12.1580130501937,9466,9466.74770642201,34.1561452784833,9467,9474.4299375239,77.5345787062197,9474
638_bleu_lisiere,2,9437.6075949367,10.6300478362273,9437,9434.47967479674,22.0497772396231,9437,9429.04334523202,38.148300994522,9434,9438.76094704684,70.5716105974701,9440
265_rouge_estive,2,12232.1012658227,9.75081293165202,12232,12232.793877551,25.3233046507359,12232.5,12234.8861664114,52.5673180557088,12235,12237.8988034623,115.576635064819,12242
265_rouge_lisiere,2,12250.1518987341,10.1158962605545,12250,12250.3272357723,25.3454312298877,12250,12252.1049414161,53.1147623898779,12252,12256.7242740703,117.265160804619,12259
428_bleu_estive,2,12182.2857142857,10.3470394069896,12183,12181.2240325865,27.2528836425426,12183,12178.494135645,56.6856572167493,12181,12175.9760753372,120.491065676611,12185
428_bleu_lisiere,2,12175.8987341772,12.5784575101401,12176,12176.4312114989,31.2340126031884,12176,12175.1574923547,60.7695565936965,12177.5,12172.2854959887,126.249114470643,12181
298_rouge_estive,2,10439.0389610389,13.0667035543668,10440,10441.399185336,33.8394965510898,10441,10440.0397350993,64.1012273379886,10437,10431.2907213866,113.577328579401,10422
298_rouge_lisiere,2,10480.4871794871,16.5201846933113,10480,10481.8947368421,40.8410696266709,10481,10485.0463812436,79.4643278346931,10483,10488.2324338085,134.590467295972,10484
300_bleu_estive,2,10264.7374999999,9.30288093818254,10265,10264.1209016393,23.3129927013938,10265,10262.6602139582,50.7525554652246,10265,10272.3592257735,110.837310565911,10273
300_bleu_lisiere,2,10303.5599999999,8.92074735284737,10305,10304.1219512195,24.6998520010883,10305,10311.1381243628,54.9803577579621,10310,10330.7709077001,122.314561805705,10322
591_rouge_estive,2,10360.1666666666,8.47381587925743,10356,10362.3367139959,20.0304081957453,10354,10361.8076335877,39.1538576997413,10352,10347.5365232883,93.5068115148368,10343
591_rouge_lisiere,2,10340.9487179487,5.02276212675711,10342,10331.4171779141,16.8707886182078,10336,10317.708588957,39.5936794941082,10326,10297.5384517443,92.4784958985788,10298
590_bleu_estive,2,10333.3846153846,4.05168774340023,10333,10332.8823529411,15.1153225101342,10335,10323.4707080998,44.5245389919779,10331,10303.1528273051,97.0784974505081,10303
590_bleu_lisiere,2,10273.1538461538,14.1095320781204,10273.5,10272.5142857142,32.9083576010715,10272,10261.7643473844,55.2949644317782,10260,10238.6038936251,100.935107397972,10234
481_rouge_estive,2,10072.575,11.5842295816338,10072.5,10074.1731958762,28.7764025443525,10073,10070.9883070665,59.3446275157103,10072,10062.1749427043,130.532785932503,10073
481_rouge_lisiere,2,10027.975,8.92324912798023,10029,10027.8004073319,27.0113666923325,10029,10033.0372069317,59.5283632955183,10035,10043.9179931236,127.590109773463,10053
480_bleu_estive,2,10158.2025316455,10.1674334249863,10159,10159.4405737704,25.3400753618239,10159,10158.3901572805,55.1650214226345,10159,10144.7474233363,119.252662701658,10153
480_bleu_lisiere,2,10133.6794871794,9.09281709999371,10134.5,10132.0101419878,24.7434278073046,10134,10133.5776872134,54.893955577926,10137,10143.248472505,116.747711450937,10153
483_rouge_estive,2,10333.6923076923,14.5921542778791,10332.5,10329.2459349593,34.1117020270575,10330,10308.0269994905,63.6459240806269,10307,10272.2151495862,115.100606034502,10274
483_rouge_lisiere,2,10316.1499999999,18.3146799043826,10316,10311.9219712525,39.212657589236,10313,10291.5896394108,66.9627384718437,10292,10247.3166603029,121.981984113051,10248
597_bleu_estive,2,10179.4810126582,13.7637027321347,10178,10180.4469387755,37.2849239217863,10179,10173.5405819295,69.1491442237668,10165,10152.814513049,121.935398756184,10140
597_bleu_lisiere,2,10190.6582278481,15.1138180349524,10189,10185.7046843177,34.2703454437677,10181,10177.4255861365,68.2049500162237,10168,10149.4125286478,126.123399769186,10137
572_rouge_estive,2,10945.1518987341,15.308712343303,10945,10940.387423935,36.0349447827204,10946,10942.8189216683,62.4819629562786,10952,10950.5180094183,130.926353456763,10957
572_rouge_lisiere,2,11012.7435897435,10.4665963137876,11011,11019.4056795131,28.9351539142845,11015,11027.3979591836,63.688646313958,11023,11037.7378405907,128.53802585768,11034
571_bleu_estive,2,11275.1,12.8565158577275,11275,11280.9918200408,31.1970440396225,11279,11292.4777721001,66.991523510987,11290,11310.5957717778,143.869005527087,11302
571_bleu_lisiere,2,11316.075949367,14.4719476805412,11315,11317.0344827586,36.126114848161,11316,11322.0305343511,71.3085335404825,11314,11332.7849777211,147.900302678685,11315
425_rouge_estive,2,11597.8860759493,16.2854189203702,11598,11597.7002053388,38.9116365881744,11598,11597.3737938039,73.1111320326815,11600,11605.2499045194,145.446327030888,11613
425_rouge_lisiere,2,11550.1948051948,14.5958889079767,11549,11551.2576064908,38.4809503192941,11550,11550.6335372069,78.6081117055889,11551,11551.4831847133,148.355121495464,11555
560_bleu_estive,2,11645.5641025641,14.8838147711978,11645.5,11645.9594320486,37.0529796849239,11644,11652.1431482424,71.4827915885908,11651,11668.9387417218,141.765376586895,11674
560_bleu_lisiere,2,11594.6533333333,12.8959873173359,11594,11596.993902439,33.0500046648742,11595,11602.5723045477,69.5432981771971,11603,11621.7922674492,140.704611330938,11630
632_rouge_estive,2,9071.6075949367,8.71695237870626,9072,9071.69574036511,22.7674708813739,9072,9068.10285132382,47.5175346777332,9066,9049.17165414491,101.15863647071,9052
632_rouge_lisiere,2,9025.86075949367,9.32498233916295,9025,9028.80040733197,21.1721890325205,9028,9034.9387755102,43.1924186295703,9034,9033.86479949076,89.7245167927536,9036
335_bleu_estive,2,9300.02597402597,6.88301886722665,9300,9300.98370672097,15.8207802232132,9301,9302.1992864424,32.2109753219796,9299,9303.13274674827,85.8191226185515,9294
335_bleu_lisiere,2,9339.96153846153,9.53460943721952,9340,9339.8906882591,21.3766159824779,9339,9347.82814890361,43.8035871931107,9344,9367.58366204351,95.7416956812486,9354
552_rouge_estive,2,9744.92405063291,10.9703537806848,9746,9743.35102040816,24.8286217527763,9742,9744.70474247832,41.4342191432354,9740,9739.02368521584,67.692102609572,9745
552_rouge_lisiere,2,9720.06493506493,8.06360697599505,9721,9716.09959349593,18.5711179684742,9720,9713.43017329255,37.7497320520365,9720,9714.66059138414,70.3594673537131,9726
257_bleu_estive,2,9673.98734177215,7.54311434001121,9674,9671.03054989816,20.6437408468965,9670,9667.73472505091,43.3138077620405,9667,9677.56386094486,76.4903864623243,9677
257_bleu_lisiere,2,9654.28205128205,8.64380233862188,9655,9649.73022312373,22.3343176247586,9652,9648.41700610997,40.9209005003263,9649,9661.37687802393,74.2235664755646,9656
326_rouge_estive,2,10086.923076923,9.8028897240967,10087,10088.0081466395,24.4539538789233,10089,10090.2669383596,48.9272913533387,10091,10099.259773335,96.3150776139409,10102
326_rouge_lisiere,2,10104.075949367,10.0413980466672,10104,10104.9040816326,25.1822131849305,10105,10107.1274859765,50.0282741500683,10108,10112.4661912644,94.1734639824253,10120
497_bleu_estive,2,9944.98734177215,9.70774670551212,9945,9945.93686354378,24.4033920870875,9946,9950.31957186544,48.1300302370775,9951,9967.3868873329,91.7699121318051,9969
497_bleu_lisiere,2,9947.62337662337,9.70745992568623,9947,9948.78701825557,24.8858096745491,9949,9952.8476821192,49.1354157038488,9954,9969.54961151445,93.7561610432997,9971
646_rouge_estive,2,9382.56962025316,4.13592946192511,9382,9383.63951120162,10.5846595257642,9383,9384.87563710499,17.6675560253556,9385,9374.25031830914,24.9303329637055,9369
646_rouge_lisiere,2,9402.2911392405,5.20017501831605,9402,9399.19308943089,9.4450331619866,9399,9390.03005603667,15.763393607998,9388,9371.76606847397,29.3976481615618,9369
313_bleu_estive,2,9367.51898734177,5.07129114834005,9367,9369.41563786008,12.1633295907432,9369,9371.63235294117,17.9436866448027,9372,9385.01972010178,23.4721749171548,9383
313_bleu_lisiere,2,9382.98684210526,2.56234586726505,9383,9380.83706720977,8.1925610011274,9381,9379.14176440591,16.1667841731858,9381,9387.7125382263,26.4854447319686,9385
387_rouge_estive,2,10066.35,6.87768129532039,10066,10066.1275720164,18.1203163686043,10066,10060.9343845371,36.0057397340645,10060,10051.7814847828,66.7036195021746,10045
387_rouge_lisiere,2,10072.7848101265,6.33988956114319,10072,10068.8292682926,15.8582169806717,10067,10064.5823559408,30.73884460793,10062,10056.2594525779,60.5072376642463,10044
388_bleu_estive,2,10029.948051948,7.43787447625825,10030,10029.0243407707,19.1054354335348,10030,10025.9877800407,37.1936892868987,10027,10027.1519245475,61.8137727896655,10030
388_bleu_lisiere,2,9993.21518987341,9.1467236799781,9992,9993.5325203252,20.5742992093753,9992.5,9993.455566905,38.2259667286451,9992,10004.4355351915,61.5542256304005,10012
396_rouge_estive,2,10539.012345679,6.68237746403658,10538,10542.0471311475,19.4260850058609,10537,10553.9481180061,45.1159955666479,10541.5,10586.2676253499,97.4379129502888,10558
396_rouge_lisiere,2,10557.8125,10.3815867645557,10557,10564.2139917695,26.7417055659518,10561,10576.0228891149,54.6050462250512,10567,10605.8933757961,108.248407267105,10581
246_bleu_estive,2,10501.4050632911,2.74908034031623,10501,10500.6720977596,9.88221960061813,10502,10503.244648318,23.5116013266989,10501,10519.25292919,69.3994962283476,10504
246_bleu_lisiere,2,10485.197368421,5.74231691925028,10485,10489.0570264765,11.3355058551064,10488,10494.5163265306,26.1340683660765,10494,10510.9266581632,67.5372505193222,10499
47_rouge_estive,2,9765.46753246753,9.91730013477617,9766,9759.67682926829,28.6732934243717,9763,9751.77941925623,60.0196414129808,9762,9741.09696738022,130.504819064899,9765
47_rouge_lisiere,2,9678.42307692307,16.2839540580079,9678,9680.5061728395,40.6008747671143,9680,9678.91979695431,75.9448281170302,9680,9671.07010178116,138.040724148344,9680
46_bleu_estive,2,10081.3333333333,17.2594579546661,10081.5,10084.5905349794,41.0233175804993,10083,10089.8417047184,77.1081742009288,10088,10067.1847923513,139.022053012325,10061.5
46_bleu_lisiere,2,10143.6666666666,17.8244046663388,10144,10141.9553752535,40.5549490319608,10144,10138.9908163265,72.7935150547594,10147,10099.2887674754,129.849697463486,10095
206_rouge_estive,2,9852.87179487179,15.5665313020735,9851.5,9849.81947261663,39.5007107816728,9848,9844.59174311926,77.4917113920855,9843,9831.29169849758,146.807300008274,9835
206_rouge_lisiere,2,9784.61038961039,14.6413006342943,9784,9784.19269776876,37.9332362606838,9783,9781.32823649337,76.3457804565919,9777,9773.35881753312,150.718126195701,9769
205_bleu_estive,2,9864.03846153846,16.8640433054322,9864,9864.48170731707,42.138921317091,9864,9858.16844783714,76.8398196566607,9860,9841.90258499936,142.630617307242,9851
205_bleu_lisiere,2,9811.38461538461,16.5647376237711,9812,9810.15040650406,40.5761070990606,9809,9805.60081466395,79.7706393837146,9802.5,9793.52769642175,148.901556076542,9795
200_rouge_estive,2,9078.28205128205,8.36031136074801,9077.5,9083.53658536585,20.6643885511749,9084,9090.80692817116,39.684195433211,9091,9105.38003056546,86.27723383693,9103
200_rouge_lisiere,2,9090.64935064934,11.7016662524974,9091,9090.30549898167,21.7646256817033,9093,9096.81460674157,42.7853378979703,9096,9111.42173581063,88.4353532456381,9108
172_bleu_estive,2,9040.6625,6.51333967715487,9040,9046.65020576131,19.066730066556,9044,9052.31300813008,37.2544070822327,9051,9061.01961033999,84.0808984022219,9062
172_bleu_lisiere,2,9050.67088607594,11.857510058376,9049,9055.59509202453,22.4049835705186,9052,9060.24515800203,38.3003120570869,9059,9068.8891293279,85.4874399961974,9067
321_rouge_estive,2,9032.96202531645,6.71564023352908,9033,9033.14024390243,16.1378288081047,9033,9035.2742099898,35.249572369103,9038,9045.1667727562,76.536299619701,9052
321_rouge_lisiere,2,9002.77777777777,11.6883396575654,9000,9004.32443531827,20.4433779672019,9003,9005.14684959349,35.1405175808112,9002,9007.42373312961,82.7274001891796,9021
623_bleu_estive,2,9119.2658227848,10.1516461978122,9119,9124.30879345603,23.4545364598906,9122,9134.32295918367,46.0656173900768,9132,9135.65601527689,93.113603538944,9144
623_bleu_lisiere,2,9106.43037974683,8.47734664767851,9106,9106.58571428571,22.0901169147228,9105,9101.60765306122,50.7437303114429,9101,9091.24758023433,99.913182323659,9099
575_rouge_estive,2,11124.4743589743,14.4175145969473,11124.5,11125.4012219959,36.2922051313071,11125,11127.6320081549,70.240152740633,11126,11124.8767663908,137.343594609469,11129
575_rouge_lisiere,2,11073.5569620253,13.2088835042534,11074,11074.4528688524,33.99972625202,11074.5,11075.9353360488,71.0155987700959,11076.5,11072.8284731949,140.890925509939,11073
576_bleu_estive,2,11235.641025641,11.3385821468958,11235.5,11234.2352941176,30.0808479864325,11235,11231.781186094,63.4776676333002,11235,11224.8595083428,135.172909471769,11233
576_bleu_lisiere,2,11244.7721518987,11.174053769685,11245,11244.5626283367,29.5764710245556,11244,11240.3336719146,63.2944371029781,11242,11232.4015276893,136.063481450015,11240
38_rouge_estive,2,9936.46249999999,9.92086658261264,9937,9932.76122448979,28.8240639002398,9938,9925.19346605411,62.0363380328952,9938,9905.8783095723,129.134240995755,9927
38_rouge_lisiere,2,9959.975,9.11862791213678,9960.5,9959.74846625766,23.377932603664,9961,9953.81451200817,56.2081214927794,9960,9937.10370276116,125.514725689711,9952
44_bleu_estive,2,10134.45,17.522057527585,10134.5,10135.3531827515,43.2918383781235,10136,10132.9719673802,81.0037862287147,10138,10123.8475245004,150.590671622891,10140
44_bleu_lisiere,2,10161.6153846153,17.3982247615114,10162,10157.7606490872,39.1780601710617,10162,10150.7793068297,72.90204506911,10160,10137.8708609271,141.201935660804,10155
454_rouge_estive,2,11497.0253164556,19.0548672698606,11496,11495.6850715746,46.4281114384738,11496,11491.2041645505,87.0918731900368,11496,11495.987655892,155.933905947371,11498
454_rouge_lisiere,2,11437.4871794871,18.9417078737085,11437,11437.7556008146,46.9230568369988,11438,11438.7636271013,87.7853583497178,11438,11449.3251432208,153.712355297576,11445
